ID condition type order block sound_dist concept_dist answer RT score problem gender age
A11O504U2EJUGU joint Task 0 2 4 1 1 2095 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 1 4 1 1955 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 4 4 1 2001 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 2 4 1 2015 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 3 1 1 2139 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 1 2 1 3923 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 3 3 1 2100 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 3 2 1 2599 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 4 3 1 2114 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 3 4 1 2229 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 1 3 1 2467 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 1 1 0 4883 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 2 2 1 2937 0.6875 No F 40-49
A11O504U2EJUGU joint Task 0 2 4 2 1 2130 0.6875 No F 40-49
A11O504U2EJUGU concept Task 4 1 0 4 1 2677 0.6875 No F 40-49
A11O504U2EJUGU concept Task 3 1 0 3 1 2181 0.6875 No F 40-49
A11O504U2EJUGU concept Task 2 1 0 2 1 2482 0.6875 No F 40-49
A11O504U2EJUGU concept Task 1 1 0 1 0 2825 0.6875 No F 40-49
A11O504U2EJUGU concept Task 3 2 0 3 1 2298 0.6875 No F 40-49
A11O504U2EJUGU concept Task 2 2 0 2 1 2171 0.6875 No F 40-49
A11O504U2EJUGU concept Task 1 2 0 1 1 3396 0.6875 No F 40-49
A11O504U2EJUGU concept Task 4 2 0 4 1 2296 0.6875 No F 40-49
A11O504U2EJUGU sound Task 4 1 4 0 1 2254 0.6875 No F 40-49
A11O504U2EJUGU sound Task 3 1 3 0 1 2284 0.6875 No F 40-49
A11O504U2EJUGU sound Task 2 1 2 0 0 2324 0.6875 No F 40-49
A11O504U2EJUGU sound Task 1 1 1 0 0 2192 0.6875 No F 40-49
A11O504U2EJUGU sound Task 1 2 1 0 0 2128 0.6875 No F 40-49
A11O504U2EJUGU sound Task 4 2 4 0 1 2213 0.6875 No F 40-49
A11O504U2EJUGU sound Task 2 2 2 0 1 2583 0.6875 No F 40-49
A11O504U2EJUGU sound Task 3 2 3 0 1 2215 0.6875 No F 40-49
A1TP2H8ES94JDK joint preTask 1 1 NA NA 0 8169 0.625 No M 20-29
A1TP2H8ES94JDK joint preTask 1 1 NA NA 1 3818 0.625 No M 20-29
A1TP2H8ES94JDK joint preTask 0 1 NA NA 0 3814 0.625 No M 20-29
A1TP2H8ES94JDK joint preTask 0 1 NA NA 0 2815 0.625 No M 20-29
A1TP2H8ES94JDK sound preTask 1 1 NA NA 1 3286 0.625 No M 20-29
A1TP2H8ES94JDK sound preTask 1 1 NA NA 1 2319 0.625 No M 20-29
A1TP2H8ES94JDK sound preTask 0 1 NA NA 0 2275 0.625 No M 20-29
A1TP2H8ES94JDK sound preTask 0 1 NA NA 0 2250 0.625 No M 20-29
A1TP2H8ES94JDK concept preTask 0 1 NA NA 0 2593 0.625 No M 20-29
A1TP2H8ES94JDK concept preTask 0 1 NA NA 0 4454 0.625 No M 20-29
A1TP2H8ES94JDK concept preTask 1 1 NA NA 1 2778 0.625 No M 20-29
A1TP2H8ES94JDK concept preTask 1 1 NA NA 0 2583 0.625 No M 20-29
A1TP2H8ES94JDK sound Task 2 1 2 0 0 2800 0.625 No M 20-29
A1TP2H8ES94JDK sound Task 4 1 4 0 1 2359 0.625 No M 20-29
A1TP2H8ES94JDK sound Task 3 1 3 0 1 2590 0.625 No M 20-29
A1TP2H8ES94JDK sound Task 1 1 1 0 0 2359 0.625 No M 20-29
A1TP2H8ES94JDK sound Task 2 2 2 0 1 3202 0.625 No M 20-29
A1TP2H8ES94JDK sound Task 3 2 3 0 0 2659 0.625 No M 20-29
A1TP2H8ES94JDK sound Task 1 2 1 0 0 2187 0.625 No M 20-29
A1TP2H8ES94JDK sound Task 4 2 4 0 1 2167 0.625 No M 20-29
A1TP2H8ES94JDK concept Task 4 1 0 4 0 2827 0.625 No M 20-29
A1TP2H8ES94JDK concept Task 3 1 0 3 0 2458 0.625 No M 20-29
A1TP2H8ES94JDK concept Task 1 1 0 1 0 2254 0.625 No M 20-29
A1TP2H8ES94JDK concept Task 2 1 0 2 0 2455 0.625 No M 20-29
A1TP2H8ES94JDK concept Task 2 2 0 2 1 2950 0.625 No M 20-29
A1TP2H8ES94JDK concept Task 1 2 0 1 0 3914 0.625 No M 20-29
A1TP2H8ES94JDK concept Task 4 2 0 4 1 2663 0.625 No M 20-29
A1TP2H8ES94JDK concept Task 3 2 0 3 1 2426 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 1 1 0 3005 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 2 3 1 2298 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 1 3 1 2342 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 1 4 1 2559 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 3 4 1 2138 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 2 4 1 2275 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 4 1 0 2377 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 1 2 0 2451 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 2 2 1 2102 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 4 4 1 3223 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 2 1 0 3639 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 4 3 1 2214 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 3 1 1 3130 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 3 3 1 2303 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 3 2 0 3702 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 1 4 2 1 2436 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 2 3 1 2229 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 3 4 1 2111 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 3 2 0 3629 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 2 4 0 2855 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 2 1 0 3107 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 4 4 1 2227 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 3 3 1 3775 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 3 1 0 2391 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 4 3 1 2473 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 1 1 0 2766 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 2 2 0 3711 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 4 2 1 3311 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 1 4 1 2514 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 1 3 1 3195 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 4 1 1 2442 0.625 No M 20-29
A1TP2H8ES94JDK joint Task 0 2 1 2 0 2585 0.625 No M 20-29
A1PTH9KTRO06EG joint preTask 1 1 NA NA 1 3987 0.6875 No F 20-29
A1PTH9KTRO06EG joint preTask 1 1 NA NA 1 2754 0.6875 No F 20-29
A1PTH9KTRO06EG joint preTask 0 1 NA NA 0 2704 0.6875 No F 20-29
A1PTH9KTRO06EG joint preTask 0 1 NA NA 0 3322 0.6875 No F 20-29
A1PTH9KTRO06EG sound preTask 0 1 NA NA 0 2748 0.6875 No F 20-29
A1PTH9KTRO06EG sound preTask 0 1 NA NA 0 2141 0.6875 No F 20-29
A1PTH9KTRO06EG sound preTask 1 1 NA NA 1 2165 0.6875 No F 20-29
A1PTH9KTRO06EG sound preTask 1 1 NA NA 1 2156 0.6875 No F 20-29
A1PTH9KTRO06EG concept preTask 1 1 NA NA 0 8153 0.6875 No F 20-29
A1PTH9KTRO06EG concept preTask 0 1 NA NA 0 3008 0.6875 No F 20-29
A1PTH9KTRO06EG concept preTask 1 1 NA NA 1 2500 0.6875 No F 20-29
A1PTH9KTRO06EG concept preTask 0 1 NA NA 0 2837 0.6875 No F 20-29
A1PTH9KTRO06EG concept Task 4 1 0 4 1 2489 0.6875 No F 20-29
A1PTH9KTRO06EG concept Task 3 1 0 3 0 2630 0.6875 No F 20-29
A1PTH9KTRO06EG concept Task 1 1 0 1 1 2184 0.6875 No F 20-29
A1PTH9KTRO06EG concept Task 2 1 0 2 0 2117 0.6875 No F 20-29
A1PTH9KTRO06EG concept Task 4 2 0 4 1 2353 0.6875 No F 20-29
A1PTH9KTRO06EG concept Task 2 2 0 2 0 1986 0.6875 No F 20-29
A1PTH9KTRO06EG concept Task 1 2 0 1 0 2013 0.6875 No F 20-29
A1PTH9KTRO06EG concept Task 3 2 0 3 1 2164 0.6875 No F 20-29
A1PTH9KTRO06EG sound Task 4 1 4 0 1 2308 0.6875 No F 20-29
A1PTH9KTRO06EG sound Task 3 1 3 0 1 2092 0.6875 No F 20-29
A1PTH9KTRO06EG sound Task 1 1 1 0 0 2083 0.6875 No F 20-29
A1PTH9KTRO06EG sound Task 2 1 2 0 0 2734 0.6875 No F 20-29
A1PTH9KTRO06EG sound Task 1 2 1 0 0 2183 0.6875 No F 20-29
A1PTH9KTRO06EG sound Task 4 2 4 0 1 2106 0.6875 No F 20-29
A1PTH9KTRO06EG sound Task 2 2 2 0 1 2881 0.6875 No F 20-29
A1PTH9KTRO06EG sound Task 3 2 3 0 1 2105 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 4 2 1 2364 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 2 3 0 3912 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 4 3 1 2087 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 2 4 1 3049 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 3 1 1 2056 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 2 1 0 2135 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 4 1 1 2131 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 2 2 1 2192 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 4 4 1 2099 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 3 3 0 2376 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 1 1 0 1961 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 1 3 0 2186 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 3 4 1 2045 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 1 4 1 2194 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 1 2 0 2300 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 1 3 2 0 2562 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 1 2 0 1989 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 1 3 0 2009 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 3 3 0 2128 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 3 1 0 2308 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 3 4 1 1964 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 3 2 0 2029 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 4 4 1 2107 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 4 3 0 2091 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 4 2 0 2119 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 2 3 0 2535 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 4 1 1 2385 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 1 4 0 2191 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 2 2 0 2104 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 2 1 0 1982 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 2 4 0 2277 0.6875 No F 20-29
A1PTH9KTRO06EG joint Task 0 2 1 1 0 1912 0.6875 No F 20-29
